INSUFFICIENT LOAD FOR METER TESTING,Field Operations / Meter Testing,,,,,,,,,
NO LOAD FOUND AT SITE FOR TESTING,Field Operations / Meter Testing,,,,,,,,,
Insufficient Load found at site for meter testing hence same couldnt be tested Also Composite testing couldnt be done as asked by AMI department as remark for meter testing,Field Operations / Meter Testing,,,,,,,,,
Insufficient load found at site for meter testing hence testing couldnt be done,Field Operations / Meter Testing,,,,,,,,,
SOLAR NOT GENERATING SO METER could NOT BE TESTING,Field Operations / Meter Testing,,,,,,,,,
solar pannel not connected to mcb so zero consumption so meter could not Be tested,Field Operations / Meter Testing,,,,,,,,,
SOLAR NOT GENERATING FROM BACK END SO METER COULD NOT BE TESTED,Field Operations / Meter Testing,,,,,,,,,
insufficient load for meter testing,Field Operations / Meter Testing,,,,,,,,,
There was no load on the meter to make it suitable for testing,Field Operations / Meter Testing,,,,,,,,,
Insufficient load found at site for meter testing,Field Operations / Meter Testing,,,,,,,,,
InsufficientNo load found at site for mtr testing as complete wiring is dismantled by consumer and meter is not in use No Provision to put load for meter testing hence same couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
InsufficientNo load found at site for mtr testing as complete wiring is dismantled by consumer and meter is not in use No Provision to put load for meter testing hence same couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
insufficient load for meter testing,Field Operations / Meter Testing,,,,,,,,,
No load found at site for testing so Meter couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Insufficient Load Found at site for meter testing hence meter couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Insufficient load found at site hence meter couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Insufficient loadGeneration at site hence meter couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Insufficient Load Found At site for meter testing hence meter couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Insufficient load found at site for meter testing hence testing couldnt be executed,Field Operations / Meter Testing,,,,,,,,,
Insufficient Load Found for testing hence same couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Insufficient load is found at site no such equipment is present at site for loading of meter also Meter not in extensively use hence meter couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Insufficient load found at site for meter testing hence meter couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Meter not in use also Wire is found detached from MCB end hence due to Insufficient Load Meter couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Insufficient GenerationLoad found at site hence meter couldnt be tested solar is not generating,Field Operations / Meter Testing,,,,,,,,,
Insufficient load found at site hence meter couldnt be tested photographs has been tested,Field Operations / Meter Testing,,,,,,,,,
insufficient load for meter testing,Field Operations / Meter Testing,,,,,,,,,
No load found at site for meter testing hence meter couldnt be tested due to insufficient load at site,Field Operations / Meter Testing,,,,,,,,,
Insufficient LoadGeneration found at site for meter testing hence meter could be tested As per consumer right now his solar is not working,Field Operations / Meter Testing,,,,,,,,,
Insufficient load Generationfrom solar hence meter couldnt be tested also as per consumer solar is not generating from weeks due to their Personal reasons,Field Operations / Meter Testing,,,,,,,,,
Meter Outgoing cable is disconnected from MCB so meter could not be tested,Field Operations / Meter Testing,,,,,,,,,
INSUFFICIENT LOAD FOR METER TESTING,Field Operations / Meter Testing,,,,,,,,,
Insufficient Load found at site for meter Testing also Only Load found of R phase at the time of Site Visit,Field Operations / Meter Testing,,,,,,,,,
No person at site and no response on said phone at the time of testing so meter could not be test,Field Operations / Meter Testing,,,,,,,,,
insufficient load for meter testing,Field Operations / Meter Testing,,,,,,,,,
Insufficient load found at site for meter testing load is on parallel feeder with meter,Field Operations / Meter Testing,,,,,,,,,
Insufficient load found at site hence same couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Insufficient Load Found at site for meter testing hence meter couldnt be tested Meter is not in use as of now,Field Operations / Meter Testing,,,,,,,,,
Insufficient load found at site hence meter couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Insufficient Load Found At site hence same couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
insufficient load for meter testing,Field Operations / Meter Testing,,,,,,,,,
insufficient load for meter testing,Field Operations / Meter Testing,,,,,,,,,
Insufficient load Found at site hence same couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
insufficient load for meter testing,Field Operations / Meter Testing,,,,,,,,,
Insufficient load found at site for meter testing hence same couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Insufficient Load found at site hence meter couldnt be tested,Field Operations / Meter Testing,,,,,,,,,
Meter at over hight so meter could not be tested,Field Operations / Meter Testing,,,,,,,,,
space constraints for meter testing,Field Operations / Meter Testing,,,,,,,,,
space constraints for meter testing,Field Operations / Meter Testing,,,,,,,,,
Meter at over height so meter could not be tested photographs is attached,Field Operations / Meter Testing,,,,,,,,,
Consumer MCB And outgoing cable found burnt from MCB so Meter could not be tested site is unsafe,Field Operations / Meter Testing,,,,,,,,,
space constraints for meter testing,Field Operations / Meter Testing,,,,,,,,,
cable jumbling space constraints for meter testing,Field Operations / Meter Testing,,,,,,,,,
MCCB at over hight so meter could not be tested site is unsafe photographs is attached,Field Operations / Meter Testing,,,,,,,,,
oil leakage from CT PT UNIT SO METER COULD NOT BE TESTED,Field Operations / Meter Testing,,,,,,,,,
water logging found At site So Meter could not be Tested,Field Operations / Meter Testing,,,,,,,,,
Water logging found near site,Field Operations / Meter Testing,,,,,,,,,
Rain water logging on the way so meter could not be test discuss with consumer sh Dalip,Field Operations / Meter Testing,,,,,,,,,
Water Logging The making it impossible for us to access and check the meter,Field Operations / Meter Testing,,,,,,,,,
Water Logging The making it impossible for us to access and check the meter,Field Operations / Meter Testing,,,,,,,,,
water logging at site,Field Operations / Meter Testing,,,,,,,,,
Water Logging The making it impossible for us to access and check the meter,Field Operations / Meter Testing,,,,,,,,,
Water Logging The making it impossible for us to access and check the meter,Field Operations / Meter Testing,,,,,,,,,
Water logging found near site so meter could not be tested at site,Field Operations / Meter Testing,,,,,,,,,
water logging at site,Field Operations / Meter Testing,,,,,,,,,
Rain water logging at the time of testing so meter could not be test discuss with consumer sh Dhruv on phone no,Field Operations / Meter Testing,,,,,,,,,
Water logging on the way at the time of testing so meter could not be test,Field Operations / Meter Testing,,,,,,,,,
Mechanical meter found at site accuracy of meter is within the limit but the meter needs to be replaced under mass meter category as meter is of Class,Meter Replacement / Installation Team,,,,,,,,,
Mechanical meter found at site accuracy of meter is within the limit but the meter needs to be replaced under mass meter category as meter is of Class,Meter Replacement / Installation Team,,,,,,,,,
Mechanical meter found at site accuracy of meter is within the limit but the meter needs to be replaced under mass meter category as meter is of Class,Meter Replacement / Installation Team,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing Meter need to replace under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Mechanical meter found at site accuracy of meter is within the limit but the meter needs to be replaced under mass meter category as meter is of Class,Meter Replacement / Installation Team,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing Meter need to replace under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testingmeter found NonReprogramm at site so meter needs to replacement required,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Nonreprogrammed meter found at site hence same needs to be replace under mass meter category accuracy is within limit,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter accuracy found OK at the time of meter testing but mechanical meter found at site meter is of Class hence replacement required for same under mass meter category,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Fail at the time of testing So meter needs to replacement required,Meter Replacement / Installation Team,,,,,,,,,
Meter Display not found also Meter found burnt at R and Y Phase Side inside meter body also Blackish marks observed inside the meter body therefore this meter is defective amd replacement required for the same,Meter Replacement / Installation Team,,,,,,,,,
No display at the time of testing so meter need replacement required discuss with back office TL,Meter Replacement / Installation Team,,,,,,,,,
metering pulse abnormally blinking so meter to be replaced,Meter Replacement / Installation Team,,,,,,,,,
Meter display segment not proper at the time of testing so meter need replacement required,Meter Replacement / Installation Team,,,,,,,,,
Meter ELT ON An External Load So Meter Defective Needs to be replacement At the time of testing,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
FIGURE UPSET SO METER REPLACEMENT REQUIRED AT SITE,Meter Replacement / Installation Team,,,,,,,,,
FIGURE UPSET SO METET REPLACEMENT REQUIRED AT SITE,Meter Replacement / Installation Team,,,,,,,,,
Seven Segment display found defective therefore same needs to be replace under defective category Photograph has been attached for reference,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail as the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter ELT on at same current at the time of testing so meter defective need to replacement,Meter Replacement / Installation Team,,,,,,,,,
meter display showing Low battery so meter to replaced,Meter Replacement / Installation Team,,,,,,,,,
Seven Segment display found defective therefore same needs to be replace under defective category Photograph has been attached for reference,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
Meter display Segment is found defective so Meter is Defective needs to be replacement,Meter Replacement / Installation Team,,,,,,,,,
Meter display segment defective at the time of testing so meter need replacement required,Meter Replacement / Installation Team,,,,,,,,,
Meter display segment defective at the time of testing so meter need replacement required,Meter Replacement / Installation Team,,,,,,,,,
Meter is Physically damaged Meter body is found cracked just upper of Meter terminal PW meter found at site therefore same need to be replaced Meter is been sealed at meter terminal and Meter chamber Box and photographs has been atached,Meter Replacement / Installation Team,,,,,,,,,
Meter Body Found Physically damaged Meter Terminal and Its body fallen down during seal removal process for meter testing subsequently while attaching the terminal cover upper body also fallen down hence meter is physically damage and couldnt be tested and same needs replacement for further action Photographs has been attached removed Seal has been mentioned and Only Meter Chamber box seal is been installed on site,Meter Replacement / Installation Team,,,,,,,,,
meter display sagment defective so meter defective meter need to replacment,Meter Replacement / Installation Team,,,,,,,,,
Seven Segment display found defective therefore same needs to be replace under defective category Photograph has been attached for reference,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail as the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail as the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail as the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
RTC found fail hence the meter is defective therefore meter replacement required,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
ELT SHOWING IN EXTERNAL LOAD SO METER REPLACEMENT REQUIRED AT SITE,Meter Replacement / Installation Team,,,,,,,,,
meter reading forward jump so meter replacement required AT site,Meter Replacement / Installation Team,,,,,,,,,
ABNORMAL PULSE BLINKING IN METER SO METER REPLACEMENT REQUIRED AT SITE,Meter Replacement / Installation Team,,,,,,,,,
Seven Segment display found faulty seven segment is partially absent meter is defective and replacement required for the same,Meter Replacement / Installation Team,,,,,,,,,
Meter display segment defective at the time of testing so meter need replacement required,Meter Replacement / Installation Team,,,,,,,,,
MDI CORRUPT METER NOT RECORDING PROPER MDI AS PER CONNECTED LOAD SO METER REPLACEMENT REQUIRED AT SITE,Meter Replacement / Installation Team,,,,,,,,,
Meter display Segment is found defective so Meter is Defective needs to be replacement,Meter Replacement / Installation Team,,,,,,,,,
Seven Segment display found defective therefore same needs to be replace under defective category Photograph has been attached for reference,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC found failed hence same needs to be replaced under defective category Contacted Person Yasmin,Meter Replacement / Installation Team,,,,,,,,,
Instantaneous Values of Neutral and Phase current is Mismatching as compare with Reference Meter photographs has been attached for reference therefore same is defective and replacement required for the same Contacted Person Suraj Bhan,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail as the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
meter display segment is defective at the time of testing so meter needs to replacement required,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Instantaneous Values of Neutral and Phase current is Mismatching as compare with Reference Meter photographs has been attached for reference therefore same is defective and replacement required for the same Contacted PersonSatish Kumar,Meter Replacement / Installation Team,,,,,,,,,
meter terminal burnt so meter replacement required at site,Meter Replacement / Installation Team,,,,,,,,,
RTC found fail therefore meter needs to be replace under defective category,Meter Replacement / Installation Team,,,,,,,,,
Meter calibration pulse is blinking abnormal at the time of testing So Meter is Defective need to be Replacement,Meter Replacement / Installation Team,,,,,,,,,
Instantaneous Values of Neutral and Phase current is Mismatching as compare with Reference Meter photographs has been attached for reference therefore same is defective and replacement required for the same Also RTC found Defective and EL LED glowing even on External load KW Contacted Person Muskan,Meter Replacement / Installation Team,,,,,,,,,
Instantaneous Values of Neutral and Phase current is Mismatching as compare with Reference Meter photographs has been attached for reference therefore same is defective and replacement required for the same Contacted Person Shiv Ashish Pandey,Meter Replacement / Installation Team,,,,,,,,,
meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
MDI CORRUPT METER NOT RECORDING PROPER MDI AS PER CONNECTED LOAD SO METER REPLACEMENT REQUIRED AT SITE,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed so meter defective need to replacement,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter display segment found defective so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
meter RTC failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter calibration pulse abnormal blinking at the time of testing so meter needs to replacement required,Meter Replacement / Installation Team,,,,,,,,,
Instantaneous Values of Neutral and Phase current is Mismatching as compare with Reference Meter photographs has been attached for reference therefore same is defective and replacement required for the same,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Fail at the time of testing So meter needs to replacement required,Meter Replacement / Installation Team,,,,,,,,,
The Meter Display is found defective display is found struck therefore the meter needs to be replaced under the defective category,Meter Replacement / Installation Team,,,,,,,,,
Instantaneous Values of Neutral and Phase current is Mismatching as compare with Reference Meter photographs has been attached for reference therefore same is defective and replacement required for the same also RTC found fail Contacted Person Seema,Meter Replacement / Installation Team,,,,,,,,,
Meter EL and REV Led found glowing even on external load therefore meter is defective and replacement required for the same,Meter Replacement / Installation Team,,,,,,,,,
meter RTC failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
RTC is corrupt hence Meter replacement is required,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail as the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter calibration pulse is blinking abnormal at the time of testing So Meter is Defective need to be Replacement,Meter Replacement / Installation Team,,,,,,,,,
Meter Display Segment not Proper Showing So Meter Defective Needs to be replacement At the time of testing,Meter Replacement / Installation Team,,,,,,,,,
Meter Rtc Fail So Meter Defective Needs to be replacement,Meter Replacement / Installation Team,,,,,,,,,
meter no pulse blinking on load so meter defective need replacement,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
ELT SHOWING IN EXTERNAL LOAD SO METER REPLACEMENT REQUIRED AT SITE,Meter Replacement / Installation Team,,,,,,,,,
Meter EL and REV Led found glowing even on external load therefore meter is defective and replacement required for the same,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
meter calibration pulse abnormal blinking so meter defective so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter Display Segment Not Proper Showing So Meter Defective Needs to be replacement At the time of testing,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter calibration pulse abnormal blinking at the time of testing so meter defective need to replacement,Meter Replacement / Installation Team,,,,,,,,,
Meter found totally burnt at site and meter number not visible so meter needs to replacement required,Meter Replacement / Installation Team,,,,,,,,,
Instantaneous Values of Neutral and Phase current is Mismatching as compare with Reference Meter photographs has been attached for reference therefore same is defective and replacement required for the same Contacted Person Roy,Meter Replacement / Installation Team,,,,,,,,,
meter mdi not recorded as per connected load so Meter defective meter need to replacment,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
meter RTC failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter calibration pulse is blinking abnormal at the time of testing So Meter is Defective need to be Replacement,Meter Replacement / Installation Team,,,,,,,,,
meter RTc failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter calebration pluse abnormal belinking on without load and meter terminal found melt at the time of testing so meter need replacement required Discuss with consumer sh sonu phone no,Meter Replacement / Installation Team,,,,,,,,,
Instantaneous Values of Neutral and Phase current is Mismatching as compare with Reference Meter photographs has been attached for reference therefore same is defective and replacement required for the same Contacted Person Neeraj Kumar,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
Meter Rtc Fail So Meter Defective Needs to be replacement,Meter Replacement / Installation Team,,,,,,,,,
Meter display is faulty so meter is defective need to be replacement,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail as the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter calibration pulse is blinking abnormal at the time of testing So Meter is Defective need to be Replacement,Meter Replacement / Installation Team,,,,,,,,,
meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
meter tested as per safty norms meter calibration pulse abnormal blinking so meter defective meter need to replacment,Meter Replacement / Installation Team,,,,,,,,,
Meter calibration pulse is blinking abnormal at the time of testing So Meter is Defective need to be Replacement,Meter Replacement / Installation Team,,,,,,,,,
METER RTC Fail So Meter Is Defective Need Replacement,Meter Replacement / Installation Team,,,,,,,,,
Meter display segments are not properly visible so meter is defective and need replacement,Meter Replacement / Installation Team,,,,,,,,,
meter calibration pulse abnormal blinking at the time of testing so Meter defective meter need to replacment,Meter Replacement / Installation Team,,,,,,,,,
Instantaneous Values of Neutral and Phase current is Mismatching as compare with Reference Meter photographs has been attached for reference therefore same is defective and replacement required for the sameAlso Seven Segment display is defective,Meter Replacement / Installation Team,,,,,,,,,
Meter calibration pulse is blinking abnormal at the time of testing So Meter is Defective need to be Replacement,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC Failed at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
meter RTc fail at the time of testing so meter need to be changed,Meter Replacement / Installation Team,,,,,,,,,
Seven Segment display found defective therefore same needs to be replace under defective category Photograph has been attached for reference,Meter Replacement / Installation Team,,,,,,,,,
meter calibration pulse abnormal blinking at the time of testing so meter needs to replacement required,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
No Display at the time of testing so meter need replacement required,Meter Replacement / Installation Team,,,,,,,,,
Meter display Segment is found defective so Meter is Defective needs to be replacement,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC fail at the time of the testingso meter is defective meter needs to replace,Meter Replacement / Installation Team,,,,,,,,,
Meter RTC failed at the time of testing so meter need to be change,Meter Replacement / Installation Team,,,,,,,,,
Meter display segments are not properly visible so meter is defective and need replacement,Meter Replacement / Installation Team,,,,,,,,,
Earth LED found ON even on External Load KW hence meter is defective and replacement required for the same,Meter Replacement / Installation Team,,,,,,,,,
